commit_url,name,commit_sha,tarball_url,zipball_url,
https://api.github.com/repos/golang/go/commits/09fc3cc5df6b37b62a219bd4cacd8898a2328b76,go1.7rc5,09fc3cc5df6b37b62a219bd4cacd8898a2328b76,https://api.github.com/repos/golang/go/tarball/go1.7rc5,https://api.github.com/repos/golang/go/zipball/go1.7rc5,
https://api.github.com/repos/golang/go/commits/c628d83ec5309cd679e16c734456fed1b9a85806,go1.7rc4,c628d83ec5309cd679e16c734456fed1b9a85806,https://api.github.com/repos/golang/go/tarball/go1.7rc4,https://api.github.com/repos/golang/go/zipball/go1.7rc4,
https://api.github.com/repos/golang/go/commits/8707f31c0abc6b607014e843b7cc188b3019daa9,go1.7rc3,8707f31c0abc6b607014e843b7cc188b3019daa9,https://api.github.com/repos/golang/go/tarball/go1.7rc3,https://api.github.com/repos/golang/go/zipball/go1.7rc3,
https://api.github.com/repos/golang/go/commits/0ebf6ce087388cdd501a02ff92f2f8cafc3e1378,go1.7rc2,0ebf6ce087388cdd501a02ff92f2f8cafc3e1378,https://api.github.com/repos/golang/go/tarball/go1.7rc2,https://api.github.com/repos/golang/go/zipball/go1.7rc2,
https://api.github.com/repos/golang/go/commits/53da5fd4d431881bb3583c9790db7735a6530a1b,go1.7rc1,53da5fd4d431881bb3583c9790db7735a6530a1b,https://api.github.com/repos/golang/go/tarball/go1.7rc1,https://api.github.com/repos/golang/go/zipball/go1.7rc1,
https://api.github.com/repos/golang/go/commits/fca9fc52c831ab6af56e30f8c48062a99ded2580,go1.7beta2,fca9fc52c831ab6af56e30f8c48062a99ded2580,https://api.github.com/repos/golang/go/tarball/go1.7beta2,https://api.github.com/repos/golang/go/zipball/go1.7beta2,
https://api.github.com/repos/golang/go/commits/3c6b6684ce21c1092ba208a0f1744ad7c930248a,go1.7beta1,3c6b6684ce21c1092ba208a0f1744ad7c930248a,https://api.github.com/repos/golang/go/tarball/go1.7beta1,https://api.github.com/repos/golang/go/zipball/go1.7beta1,
https://api.github.com/repos/golang/go/commits/aa1e69f3fc21795b6fab531a07008e0744ffe5bf,go1.6.4,aa1e69f3fc21795b6fab531a07008e0744ffe5bf,https://api.github.com/repos/golang/go/tarball/go1.6.4,https://api.github.com/repos/golang/go/zipball/go1.6.4,
https://api.github.com/repos/golang/go/commits/da6b9ec7bf1722fa00196e1eadc10a29156b6b28,go1.6.3,da6b9ec7bf1722fa00196e1eadc10a29156b6b28,https://api.github.com/repos/golang/go/tarball/go1.6.3,https://api.github.com/repos/golang/go/zipball/go1.6.3,
https://api.github.com/repos/golang/go/commits/57e459e02b4b01567f92542f92cd9afde209e193,go1.6.2,57e459e02b4b01567f92542f92cd9afde209e193,https://api.github.com/repos/golang/go/tarball/go1.6.2,https://api.github.com/repos/golang/go/zipball/go1.6.2,
https://api.github.com/repos/golang/go/commits/f5cf5673590a68c55b2330df9dfcdd6fac75b893,go1.6.1,f5cf5673590a68c55b2330df9dfcdd6fac75b893,https://api.github.com/repos/golang/go/tarball/go1.6.1,https://api.github.com/repos/golang/go/zipball/go1.6.1,
https://api.github.com/repos/golang/go/commits/7bc40ffb05d8813bf9b41a331b45d37216f9e747,go1.6,7bc40ffb05d8813bf9b41a331b45d37216f9e747,https://api.github.com/repos/golang/go/tarball/go1.6,https://api.github.com/repos/golang/go/zipball/go1.6,
https://api.github.com/repos/golang/go/commits/5d343bdfb140970cc37f099064226d104ca6d817,go1.6rc2,5d343bdfb140970cc37f099064226d104ca6d817,https://api.github.com/repos/golang/go/tarball/go1.6rc2,https://api.github.com/repos/golang/go/zipball/go1.6rc2,
https://api.github.com/repos/golang/go/commits/036b8fd40b60830ca1d152f17148e52b96d8aa6c,go1.6rc1,036b8fd40b60830ca1d152f17148e52b96d8aa6c,https://api.github.com/repos/golang/go/tarball/go1.6rc1,https://api.github.com/repos/golang/go/zipball/go1.6rc1,
https://api.github.com/repos/golang/go/commits/66330d8c6c0a23b7eb48688f9954264e48b039da,go1.6beta2,66330d8c6c0a23b7eb48688f9954264e48b039da,https://api.github.com/repos/golang/go/tarball/go1.6beta2,https://api.github.com/repos/golang/go/zipball/go1.6beta2,
https://api.github.com/repos/golang/go/commits/8db371b3d58a1c139f0854738f9962de05ca5d7a,go1.6beta1,8db371b3d58a1c139f0854738f9962de05ca5d7a,https://api.github.com/repos/golang/go/tarball/go1.6beta1,https://api.github.com/repos/golang/go/zipball/go1.6beta1,
https://api.github.com/repos/golang/go/commits/a1ef950a15517bca223d079a6cf65948c3db9694,go1.5.4,a1ef950a15517bca223d079a6cf65948c3db9694,https://api.github.com/repos/golang/go/tarball/go1.5.4,https://api.github.com/repos/golang/go/zipball/go1.5.4,
https://api.github.com/repos/golang/go/commits/27d5c0ede5b4411089f4bf52a41dd2f4eed36123,go1.5.3,27d5c0ede5b4411089f4bf52a41dd2f4eed36123,https://api.github.com/repos/golang/go/tarball/go1.5.3,https://api.github.com/repos/golang/go/zipball/go1.5.3,
https://api.github.com/repos/golang/go/commits/40cbf58f960a8f5287d2c3a93b3ca6119df67e85,go1.5.2,40cbf58f960a8f5287d2c3a93b3ca6119df67e85,https://api.github.com/repos/golang/go/tarball/go1.5.2,https://api.github.com/repos/golang/go/zipball/go1.5.2,
https://api.github.com/repos/golang/go/commits/f2e4c8b5fb3660d793b2c545ef207153db0a34b1,go1.5.1,f2e4c8b5fb3660d793b2c545ef207153db0a34b1,https://api.github.com/repos/golang/go/tarball/go1.5.1,https://api.github.com/repos/golang/go/zipball/go1.5.1,
https://api.github.com/repos/golang/go/commits/bb03defe933c89fee44be675d7aa0fbd893ced30,go1.5,bb03defe933c89fee44be675d7aa0fbd893ced30,https://api.github.com/repos/golang/go/tarball/go1.5,https://api.github.com/repos/golang/go/zipball/go1.5,
https://api.github.com/repos/golang/go/commits/0d20a61e68ba22fb416fe2aa8b6532026822bad0,go1.5rc1,0d20a61e68ba22fb416fe2aa8b6532026822bad0,https://api.github.com/repos/golang/go/tarball/go1.5rc1,https://api.github.com/repos/golang/go/zipball/go1.5rc1,
https://api.github.com/repos/golang/go/commits/d3ffc975f38890abbd8ca3f7833772e6423297e8,go1.5beta3,d3ffc975f38890abbd8ca3f7833772e6423297e8,https://api.github.com/repos/golang/go/tarball/go1.5beta3,https://api.github.com/repos/golang/go/zipball/go1.5beta3,
https://api.github.com/repos/golang/go/commits/cc8f5441980a8c2f9e6c8ec3222985ed488e76ba,go1.5beta2,cc8f5441980a8c2f9e6c8ec3222985ed488e76ba,https://api.github.com/repos/golang/go/tarball/go1.5beta2,https://api.github.com/repos/golang/go/zipball/go1.5beta2,
https://api.github.com/repos/golang/go/commits/b6ead9f171742cd5b519a22ecc690354b0d1ce27,go1.5beta1,b6ead9f171742cd5b519a22ecc690354b0d1ce27,https://api.github.com/repos/golang/go/tarball/go1.5beta1,https://api.github.com/repos/golang/go/zipball/go1.5beta1,
https://api.github.com/repos/golang/go/commits/50eb39bb23e8b03e823c38e844f0410d0b5325d2,go1.4.3,50eb39bb23e8b03e823c38e844f0410d0b5325d2,https://api.github.com/repos/golang/go/tarball/go1.4.3,https://api.github.com/repos/golang/go/zipball/go1.4.3,
https://api.github.com/repos/golang/go/commits/883bc6ed0ea815293fe6309d66f967ea60630e87,go1.4.2,883bc6ed0ea815293fe6309d66f967ea60630e87,https://api.github.com/repos/golang/go/tarball/go1.4.2,https://api.github.com/repos/golang/go/zipball/go1.4.2,
